Gaia source ID,True distance [pc],True RA [deg],True Dec [deg],Stellar mass [M_\odot],G-band mag,True planet mass [M_J],True period [days],True inclination [deg],True eccentricity,True omega [deg],True Omega [deg],True T_peri [days],Best-fit planet mass [M_J],Best-fit period [days],Best-fit inclination [deg],Best-fit eccentricity,Best-fit omega [deg],Best-fit Omega [deg],Best-fit T_peri [days],MCMC distance 16th [pc],MCMC distance 50th [pc],MCMC distance 84th [pc],MCMC period 16th [days],MCMC period 50th [days],MCMC period 84th [days],MCMC planet mass 16th [M_J],MCMC planet mass 50th [M_J],MCMC planet mass 84th [M_J],MCMC eccentricity 16th,MCMC eccentricity 50th,MCMC eccentricity 84th,MCMC inclination 16th [deg],MCMC inclination 50th [deg],MCMC inclination 84th [deg],\Delta \chi^2
1721667572229807616,82.72711,220.47218151548526,80.9706862064789,0.42415,13.95643,9.48041,2101.84341,40.5769,0.00459,98.80438,306.17457,10.55579,9.70672,2119.06569,43.47135,0.10532,334.32994,130.27731,362.71143,82.55623,82.61586,82.67773,2096.32767,2321.10543,2762.9362,9.5805,10.48193,11.87133,0.08466,0.14241,0.2232,42.59025,47.8301,52.9226,2467.2342
2719576113621590144,122.62583,341.7100971190425,12.657035630107297,0.52559,13.91644,4.12952,1160.99861,117.93925,0.05021,186.27899,133.1873,129.32545,4.6949,1143.74655,119.84952,0.25671,102.43093,134.11465,944.92374,122.53493,122.80051,123.09455,1102.84344,1149.71385,1195.38143,4.37446,6.09733,15.66946,0.15034,0.57264,0.95608,101.65069,112.87344,126.31393,69.7638
1566784591904942976,90.30552,199.03914449477682,58.20715590686211,1.12962,8.69799,5.98807,501.83575,100.63065,0.0923,46.65377,82.79051,35.01949,7.07324,503.77445,90.71386,0.33279,59.57792,88.37863,21.86215,90.1674,90.24023,90.31331,495.2802,504.54738,513.21291,6.26792,7.4975,10.65815,0.13006,0.4191,0.82711,83.13708,89.88492,96.91119,77.38534
2893828056424654976,262.09218,98.91706521747244,-31.124211319908042,0.70158,14.46988,6.55942,1146.7923,6.49673,0.05736,325.3602,54.86616,84.16916,12.82295,1111.70174,58.7984,0.56206,250.4697,170.90485,209.78422,260.65936,261.63304,262.59118,1069.9577,1110.43119,1157.7291,10.90021,15.39795,45.82616,0.37784,0.74051,0.97887,51.69373,64.84785,78.91678,64.79922
1106991162999120384,203.70497,93.94294505258327,69.41493611901532,0.97178,11.26847,5.94298,1142.56355,107.17901,0.45767,319.2462,66.60278,180.76018,8.34347,1027.19834,89.15586,0.87603,309.97072,84.68667,136.61563,204.12136,204.62652,205.15068,1015.54987,1060.64191,1146.0217,8.83728,34.37977,224.63082,0.88898,0.99459,0.99985,83.98122,89.58218,94.21274,56.33806
1715254357127081856,87.98254,206.22536976204205,79.0882485193967,1.11108,9.22193,7.41949,1512.75025,151.95333,0.02746,43.13207,93.19394,238.84097,7.5405,1621.4164,144.46306,0.12011,347.8097,86.65102,51.19703,87.8871,87.95007,88.0152,1562.14187,1637.26468,1748.70529,7.18345,7.63954,8.11124,0.05773,0.14556,0.24805,136.89208,143.07447,150.61989,653.93942
5631104413174869120,175.76685,139.50155680760525,-32.05927840614854,0.98046,11.10804,9.21251,855.79417,94.65402,0.2461,102.11579,156.47553,125.49116,10.83478,847.48351,95.5217,0.12017,114.19225,158.48074,120.67491,175.70919,176.02064,176.33766,830.83876,847.91976,864.3923,10.01289,10.99817,12.07467,0.05345,0.16257,0.32357,90.67134,95.76171,100.83819,187.27066
4591351448523805312,21.79512,272.41988543864835,31.87110904160557,0.47854,10.57304,1.9878,1154.66128,125.56708,0.09055,263.99412,140.97979,131.59573,2.0059,1132.1376,124.3396,0.14381,7.26884,139.20685,449.46696,21.79591,21.80144,21.80692,1116.47562,1130.71825,1144.99902,1.9234,2.01674,2.10987,0.04899,0.12292,0.20417,121.06928,124.26018,127.70272,1203.65427
5056764103400130560,216.07856,51.62284711517878,-29.86859305333018,0.95476,11.68755,11.9366,975.20343,98.15174,0.10368,217.69797,327.36678,41.10134,11.09046,991.33627,93.99273,0.37708,31.40545,149.22372,28.67598,215.46588,215.87925,216.3199,949.64492,984.38591,1027.1455,10.15042,12.17048,24.41664,0.17384,0.52424,0.96854,88.70356,93.78525,99.22577,101.76487
5214149950145169280,157.32338,111.48040092865048,-75.94953639248293,0.75339,13.233,6.00286,1515.43779,64.20888,0.04601,265.07467,126.68735,194.56539,8.73073,1357.48325,63.29254,0.37877,220.60021,121.93332,28.38711,156.9627,157.20909,157.44693,1311.70346,1398.80082,1597.68518,9.00779,13.80022,31.80773,0.4644,0.84013,0.97208,62.32347,72.1296,81.13607,177.03982
1429380681071173888,140.21163,244.94109280109498,55.15329887695468,0.99685,10.33215,11.2098,949.63484,68.5288,0.01875,186.36297,158.63044,111.58051,11.73606,950.08734,63.43559,0.23274,356.45458,166.65836,569.6689,139.86407,140.07453,140.28372,926.02533,955.09878,983.14187,10.70464,12.05382,13.68072,0.07986,0.25232,0.50165,57.34969,64.62946,70.77416,205.18578
1659248709437550208,90.41933,207.95950753304095,58.99156465952788,1.01822,9.08342,9.8178,626.70039,135.91296,0.73463,110.11823,180.61079,83.78415,6.15225,626.89293,146.79468,0.17138,181.31213,88.74288,365.84046,90.40415,90.48388,90.56457,617.56238,628.48883,639.51306,5.85713,6.68496,7.64872,0.05899,0.20058,0.45221,127.06995,137.39619,148.99344,115.72505
4764908774850828928,61.40814,88.1328017235465,-59.48411386225351,0.43805,13.18282,3.51881,1795.1472,93.67438,0.0626,194.89374,123.07887,146.02695,3.36104,1789.3559,86.71289,0.08215,234.95221,124.4465,340.15201,61.37699,61.40785,61.44027,1759.53567,1903.5631,2351.58007,3.18002,3.35649,3.52908,0.04936,0.15388,0.34121,82.94926,86.52459,90.1439,488.83963
5425402520810648704,266.13095,145.56866690948792,-41.50970986390989,0.81437,12.9657,7.02146,1186.48405,104.3602,0.30956,247.72631,101.44017,135.10996,8.81102,1051.28866,106.26139,0.38903,303.74299,86.42056,230.87489,266.18037,266.93513,267.69739,1019.88527,1076.50316,1173.1363,8.09161,14.4262,72.65869,0.2477,0.94477,0.99866,91.3105,99.76329,112.90024,58.72879
2928812935880209408,364.08147,105.18444883511073,-21.810129708173505,0.79274,14.05077,10.74716,1348.2024,170.26857,0.24326,191.86802,281.88742,81.74748,11.38725,1250.54172,134.33952,0.15948,68.46511,133.09973,166.63768,360.72237,362.40273,364.00889,1209.41618,1269.04006,1349.49895,10.31395,11.90323,13.89644,0.06718,0.21907,0.43747,120.5957,130.49607,142.62311,138.30342
1505183216009409920,221.12263,213.5633318285932,45.544397500898,1.04333,11.58108,7.11239,1238.87527,39.57219,0.0737,307.55741,349.78422,140.25231,8.33352,1325.79312,33.78242,0.45383,302.99865,68.83558,435.95938,220.73336,221.18191,221.63099,1291.19377,1341.28355,1410.80036,7.39211,8.57554,10.463,0.10117,0.32994,0.6693,30.58488,42.25073,53.4777,120.61764
6772762898626920960,77.01462,291.62036338698346,-21.22490444632991,0.73449,10.94799,10.35453,969.55554,113.41658,0.03612,15.38942,94.25427,49.77378,11.33337,989.97077,107.86757,0.31676,59.9013,92.15672,151.62144,76.85861,76.96991,77.07884,972.28825,992.2096,1013.09605,10.53269,11.35548,12.32169,0.15103,0.28705,0.44893,104.31016,107.55796,111.10273,479.04561
1882734412108448896,200.61393,343.3459831562124,25.89035816506039,0.86551,11.54946,11.42008,2090.49295,90.34966,0.12066,16.2332,321.16795,190.59548,12.54311,1655.04609,100.7499,0.34836,323.98646,133.84985,759.39357,200.21399,200.73924,201.24821,1694.44859,1817.97754,2004.7859,11.44899,12.30823,13.21117,0.04111,0.14614,0.31014,94.91296,100.97898,107.36409,321.34581
402420087536382976,187.81649,14.471471303751786,49.04839779775027,0.69371,13.42907,12.71266,1297.78622,38.90129,0.18876,123.01663,125.35492,145.96337,11.35296,1393.8274,18.43736,0.28137,109.0613,129.94212,129.701,187.11115,187.53088,187.93821,1357.46316,1406.57848,1483.09425,11.2199,11.97947,12.89932,0.17766,0.30491,0.44547,21.64914,30.26557,38.18883,525.82941
6411150978990008960,147.31923,332.97407757703843,-58.293003548521135,0.66364,13.71413,7.65786,1190.14845,131.6875,0.39039,135.73868,183.2543,55.48392,8.92257,1138.72939,120.71645,0.41676,139.43497,176.01374,74.76663,147.14204,147.36964,147.6036,1108.578,1140.83641,1176.83186,8.36324,9.04245,9.88424,0.29274,0.42063,0.55629,115.1587,119.94325,125.53999,444.74974
2596713385798639872,164.22232,339.55544557215666,-15.648725430459386,0.53362,15.08038,11.49928,1581.48683,149.93675,0.33016,308.31199,174.36368,222.22466,12.83335,1381.13507,150.29969,0.40628,150.63076,2.09931,261.45263,163.86523,164.48788,165.12637,1348.18732,1468.80052,1900.26235,12.48021,13.94926,15.88635,0.3197,0.48717,0.67364,122.546,136.21666,149.2922,193.95051
5812105948622514176,174.46372,268.6329275486591,-67.6256947411754,0.64235,13.69706,9.64549,334.82743,147.90591,0.2867,75.40673,206.2602,30.29273,12.99921,337.50824,131.14497,0.26333,232.93803,21.60396,13.97016,174.17987,174.59152,174.99674,334.31809,337.50084,340.82289,11.70324,13.46548,15.68928,0.10701,0.28459,0.51299,120.39998,129.25673,140.74848,170.23652
4086202404761280768,94.40265,281.995308101151,-19.61045100400695,0.57151,12.95809,2.79803,1153.10414,157.45994,0.12069,150.49285,4.89697,2.50176,3.90708,1090.6283,155.34795,0.33575,260.24234,146.61282,994.55294,94.17166,94.2946,94.41071,1055.56683,1101.58163,1160.06733,3.88383,4.6127,7.89064,0.20021,0.50601,0.88722,120.38581,136.16852,149.25942,125.26628
779906279304285568,216.06995,162.3082320453214,41.70237424903036,0.55592,15.17255,6.27623,879.13538,47.6145,0.54356,0.02211,43.68835,92.00124,10.91366,857.05202,92.60178,0.47707,298.41951,32.64855,797.82873,215.2695,216.39351,217.5254,822.24523,887.93603,1011.38831,10.545,17.66663,62.05682,0.42228,0.93386,0.99604,78.0908,89.02446,99.94562,52.82336
4314350178530987776,228.12129,287.3015509516479,13.776583937889855,0.87471,12.3878,7.32675,1299.57192,13.47824,0.0496,281.85126,41.88538,2.83749,9.07543,1297.66102,37.08934,0.03871,13.08608,22.31739,280.40349,226.56908,227.27353,227.98014,1250.02109,1310.89905,1380.86244,8.46917,9.81071,11.39178,0.0586,0.1983,0.44398,33.87023,46.55736,57.97291,118.67406
2863033690664845568,123.55644,7.214339317274461,33.14244934685281,0.59954,13.51542,7.21086,1295.53171,102.31214,0.04364,164.13058,158.07141,201.0533,7.58647,1206.0198,104.13188,0.16098,134.5316,159.57556,96.53297,123.1221,123.35143,123.58162,1173.17244,1221.83949,1298.802,7.0555,7.78829,8.73822,0.0683,0.21286,0.43849,96.94362,102.99116,108.97455,272.40593
417807615328017792,164.72102,9.463847745784372,53.7216949358069,1.16351,9.90756,3.99685,1360.94808,66.95423,0.15515,223.82094,45.09052,120.79241,7.6359,1176.90427,73.95303,0.84351,139.23767,67.50156,1019.47526,164.21821,164.55185,164.90287,1123.8837,1200.22115,1334.69722,6.9917,27.23308,210.61847,0.86809,0.99635,0.99994,70.29625,86.50784,90.01697,52.99785
4338038572372157056,56.36624,251.50105035271304,-8.922814443455142,0.38677,13.47263,3.78829,542.9222,46.84261,0.27654,144.16618,112.4195,62.46944,4.31196,540.95838,58.81362,0.21473,230.64549,96.78214,166.76697,56.27228,56.31386,56.35745,535.7665,541.76685,548.25859,3.77044,4.32585,5.09691,0.06985,0.21973,0.4476,50.8245,58.6653,64.85203,196.22076
5412734875552055936,174.43281,145.19905433636,-43.94718725833414,0.64408,13.68225,7.29062,809.84078,117.48389,0.00268,82.17327,263.7033,116.93609,8.81984,779.26596,106.06501,0.25586,142.24141,84.0906,652.59712,174.67667,175.02844,175.36864,763.19291,782.08345,801.12751,8.08781,9.13809,10.74918,0.09297,0.26813,0.60753,98.96563,105.65858,113.59943,110.46613
6596433084999525376,177.8161,341.3182124822529,-35.47497913755156,0.647,14.24589,9.37434,770.72692,161.76197,0.04911,164.05464,320.11566,36.15007,10.7001,735.63982,125.38876,0.45874,285.31134,131.6234,671.2416,177.26968,177.82399,178.36135,706.18492,733.07219,760.28007,10.30653,14.10139,36.5741,0.37766,0.70807,0.96283,102.44727,116.22381,131.58904,92.53012
2041318520377748352,204.4231,283.00357355425666,29.362455945642708,0.91358,11.44597,5.58085,1139.76155,54.54406,0.06524,245.05771,294.19588,82.40985,11.3755,1114.74931,66.9324,0.91411,243.4341,100.63682,541.61592,204.30893,204.69313,205.07708,1079.35201,1121.69743,1159.34823,6.8328,13.01884,86.32797,0.45083,0.9558,0.9991,58.87592,73.56026,86.54669,55.09257
5308694412421310336,231.36189,143.94337388563125,-55.28431685125143,1.03389,11.32734,12.14015,801.90674,104.53154,0.1843,236.90968,180.54102,98.09107,11.10984,830.06355,120.80331,0.47975,157.11992,168.6582,756.46815,230.22658,230.66822,231.12219,797.54511,824.92597,852.3539,10.95071,14.57133,40.06766,0.37648,0.76957,0.98275,102.03579,113.83408,128.14428,77.54553
5524807511646235776,188.25588,130.8493455013838,-42.911850495400806,0.82042,12.39557,4.41593,1127.38665,26.40554,0.36911,152.87523,324.71242,162.11683,6.58032,1108.1209,45.19555,0.53548,87.5648,90.74122,413.86801,187.25319,187.6297,188.00811,1057.27357,1105.94009,1156.65536,5.85817,7.72456,19.33934,0.28021,0.66941,0.96767,41.08606,56.83283,73.98828,71.36253
2854831711879048448,133.3412,359.9726117442517,28.159394012913623,0.78422,11.94544,7.29972,1236.80938,74.00278,0.736,189.39205,216.49954,79.27551,6.56533,1327.27684,76.03745,0.33966,352.47378,42.84774,54.39371,133.5686,133.79768,134.03288,1266.68333,1332.89352,1426.98649,7.27572,13.212,55.55244,0.5405,0.9835,0.99942,66.6063,78.17807,86.54327,82.35142
6382640367603744128,36.7222,340.70523481724115,-71.70612167520389,0.70133,9.82171,1.18887,1158.75297,63.99424,0.29724,151.14011,107.61039,28.79968,1.7877,1160.04853,62.56029,0.75466,139.86599,113.23091,37.53401,36.70672,36.71894,36.73165,1120.34518,1176.2517,1246.10634,1.95167,4.7614,18.18949,0.82713,0.98436,0.99895,61.36793,76.49227,86.38208,111.02768
3679210174214660992,53.91022,193.91995696171162,-3.550592206967933,1.17185,7.53291,7.15737,1348.65828,73.5171,0.10235,149.65105,282.75705,123.57363,6.61956,1281.13001,74.26012,0.04059,30.97962,103.87367,336.28553,53.83722,53.89676,53.95999,1209.40852,1336.75468,1714.7356,6.31107,7.16533,8.55163,0.05116,0.19032,0.42844,69.82654,76.25323,81.60207,121.53856
6311385348334889600,182.41369,223.165334936977,-13.528255889616819,0.88993,12.10106,10.99816,808.57751,32.2419,0.17625,27.74711,254.63527,107.9391,11.90369,794.68917,38.72246,0.3948,210.42635,64.07797,93.77652,182.15015,182.73147,183.36103,769.44484,790.41706,811.30535,12.18738,18.56644,57.33665,0.35823,0.79438,0.98131,40.08967,58.628,76.28466,157.63951
786078525266232448,95.2109,176.31197375981225,46.60800791454986,0.35397,14.93112,5.524,580.20261,134.15034,0.23281,359.25012,238.88542,66.62733,7.19467,586.89586,120.36301,0.60014,228.51486,81.80552,92.67907,94.95557,95.14409,95.3284,573.42365,585.87892,599.53823,6.47495,8.23037,19.94028,0.47122,0.73712,0.97781,105.29524,116.66171,127.66537,111.20983
1137035421308045696,102.25836,114.88066649363239,77.32957956853834,0.73636,11.55847,11.2139,514.7889,80.20476,0.05021,218.33805,174.8724,38.14965,11.9472,515.13306,83.71036,0.12735,100.14944,177.20813,380.32216,102.14639,102.23888,102.33302,510.48103,514.93984,519.42919,11.1573,12.00435,12.87187,0.04496,0.1316,0.24946,80.70849,83.96278,86.93121,236.46899
939075568272093056,102.5683,103.5996088091243,33.27090436241993,0.50959,14.29827,9.20037,905.23982,59.71823,0.12398,99.17773,318.40023,133.35301,9.59482,915.84612,58.31561,0.01521,96.16835,139.83505,583.7106,102.1984,102.40655,102.60587,897.62825,915.98853,934.18819,8.88214,9.61901,10.40113,0.03042,0.1002,0.21164,52.38708,58.58287,64.25312,310.90847
2295183248280038016,239.26666,296.3534987209402,80.18407030645588,0.72345,13.70807,6.42522,1450.79873,123.069,0.3248,134.89596,261.68105,17.47954,8.2163,1264.08861,114.48285,0.53964,104.62701,101.11684,497.20638,239.17159,239.65395,240.18628,1227.01945,1332.91358,1761.6078,6.88385,9.08173,20.22329,0.18906,0.63102,0.96847,99.91603,109.46709,121.76391,57.03775
1159502498311670144,38.31836,221.43639714552938,6.061377273099621,0.76578,8.97281,6.21179,1689.38972,27.95311,0.0048,289.13849,347.22963,213.73225,6.0053,1759.64298,26.74488,0.08517,116.97651,171.43634,282.74152,38.33017,38.35227,38.37384,1719.72968,1792.49189,1917.02668,5.86462,6.08848,6.34304,0.04821,0.10489,0.17584,23.53287,29.67522,34.93891,2875.026
490383736475029760,154.86246,62.67093095526727,67.12988272470552,0.50517,14.599,11.60439,922.68554,131.25705,0.0656,44.5271,212.10035,104.75405,11.70337,927.47726,126.50822,0.16928,275.25508,33.38902,226.2342,153.60987,153.95999,154.29708,914.31451,928.03751,942.32214,11.01473,11.75362,12.56439,0.06914,0.15952,0.26464,120.47504,126.31569,132.61902,651.18248
3615966024866507904,138.03021,210.83738296138654,-8.487137667939162,0.70696,12.9733,5.78191,911.59125,73.8323,0.06186,1.3512,164.84767,20.192,8.40252,855.30509,69.20782,0.4251,70.43146,147.37224,122.23212,137.37778,137.69466,138.0204,836.56367,862.14732,892.51155,7.10106,8.96832,15.77667,0.1387,0.47243,0.92169,61.87062,71.22476,80.61161,68.06152
4705591256402746240,58.0384,14.755639609679244,-65.84440478612001,0.17939,16.02773,5.31388,1155.46026,116.20037,0.01187,287.58079,100.54994,79.78516,5.67023,1130.68798,114.16427,0.24022,11.71192,108.46353,328.10155,58.03678,58.12301,58.21055,1113.27889,1133.78336,1157.0536,5.29842,5.64163,5.9965,0.06324,0.17429,0.31161,110.72253,114.02064,117.62574,501.34782
1007244876877765888,252.26856,97.77383882431504,63.13430190772561,0.79291,12.96249,8.18163,1236.44367,171.06145,0.37532,5.93108,61.84746,68.5136,9.19759,1148.62648,147.73245,0.13695,256.6227,165.12177,544.33379,250.5128,251.5116,252.39962,1127.36357,1221.43096,1573.01995,8.62013,9.85577,11.47931,0.08095,0.30357,0.63792,122.58542,134.81403,147.63855,112.5456
5498071439011510144,84.30164,97.98922851543625,-54.70964931701212,0.74531,11.2622,6.37271,1081.13376,43.6521,0.17165,289.20241,324.19089,125.88771,6.70888,1027.853,45.88826,0.27424,84.63531,134.10374,29.8512,84.2008,84.26408,84.32898,1011.45383,1033.10341,1056.26842,6.20424,6.73366,7.31037,0.14886,0.26505,0.38098,39.43835,47.13128,53.66166,319.93233
6854441494279627136,248.93401,303.4201450725522,-19.891036248733993,0.99537,11.95462,9.2766,1077.38915,9.14639,0.04144,61.48462,12.78624,164.48716,12.13408,1076.16887,44.85793,0.20821,79.63999,139.30427,630.11646,247.89242,248.84455,249.8543,1033.02836,1076.92532,1122.53045,11.70512,14.05233,22.94573,0.10998,0.37342,0.89887,39.24343,53.79126,68.77604,82.0431
6665345560387196928,237.54643,299.8764067047354,-54.0624163794193,0.67864,14.06458,11.26453,1130.854,114.46266,0.25475,281.55942,354.16747,12.11133,10.97852,1128.01838,107.72945,0.41179,247.49199,8.37134,990.74349,236.8319,237.53626,238.24924,1104.48263,1181.86278,1479.56284,9.83444,14.15368,31.53801,0.33879,0.74174,0.95736,92.22704,100.59457,111.54599,77.35329
5975411149351785216,124.98629,260.98637189958333,-35.323439068811744,0.74317,12.32761,4.68612,1384.47962,28.67037,0.04123,329.46394,188.52421,2.08405,5.82383,1292.85383,43.2893,0.46872,47.02955,136.10778,73.89193,124.92101,125.16427,125.40542,1239.22668,1319.5418,1470.4303,5.55902,7.32264,21.2698,0.42572,0.75617,0.98146,39.78859,55.00688,73.97049,95.88274
5602097234861856256,188.10806,119.06337378413447,-26.077077997052314,0.89454,11.0772,9.89262,565.81972,162.9379,0.12419,218.93457,124.84956,89.47886,11.19061,575.8645,151.26205,0.2346,246.67004,158.94932,74.26789,187.14046,187.47924,187.80378,567.04725,574.99731,583.5039,10.85687,11.92851,13.22766,0.08865,0.24279,0.45269,132.79452,142.48229,153.11919,185.05794
6242096388998444288,49.84304,241.86830707180044,-23.86066784655951,0.55185,11.73768,4.73879,1279.06674,91.06345,0.01248,173.40506,74.12696,25.12524,4.81092,1314.82449,88.81452,0.06172,219.82975,70.94855,184.41378,49.80021,49.83147,49.86172,1292.04848,1317.55128,1348.01985,4.57378,4.81996,5.08055,0.03146,0.09083,0.17519,86.11992,88.91062,91.6365,541.70961
6572326052043362304,23.64719,327.49766044378174,-41.244004821266515,0.57946,9.93604,3.27989,723.36942,29.35175,0.08763,183.59351,260.88786,28.09164,3.57022,721.63905,28.77785,0.2831,103.82491,72.56271,220.25554,23.61119,23.62503,23.63807,716.59151,721.92949,727.27257,3.37953,3.57529,3.801,0.10709,0.22327,0.35694,24.56386,31.25828,36.74673,1103.16664
548069128691316736,190.33377,48.33926714764562,75.13967686991745,0.71899,13.11856,8.09345,638.40249,27.92005,0.07442,72.81887,279.83359,70.81292,8.12418,649.47266,32.33056,0.24199,286.12051,51.18527,42.28242,190.3064,190.6758,191.04857,637.64014,651.70689,666.38705,7.72654,9.04101,11.19452,0.09296,0.30656,0.64361,32.25649,44.88476,57.26236,102.28253
1743167182081842304,27.42814,318.4356800987947,8.766962544078828,0.46325,11.20709,0.99212,797.36456,171.74476,0.04105,80.63896,288.64369,73.3178,1.01272,817.27729,159.08602,0.1331,61.45549,145.71274,341.6142,27.44975,27.46316,27.4763,792.31906,820.39179,849.73943,1.04808,1.2492,2.35775,0.10403,0.39073,0.88987,117.56366,134.4214,147.91973,123.24917
6414537234287714688,120.36124,271.07903801870873,-75.84968319505005,0.8199,10.98479,10.81058,742.2237,76.77583,0.01755,309.57188,164.22986,54.80146,11.76115,720.22291,77.7903,0.35681,326.91418,161.63567,84.53491,119.96237,120.11998,120.27723,712.22484,721.25508,730.72043,10.77014,11.72269,12.79259,0.17664,0.33623,0.4941,73.94839,77.67782,81.16857,251.59058
